PID,Arrival,Burst,Start,End,Turnaround,Waiting
234,75.3,0.2756449373643479,75.31648519704507,75.59213013440942,0.3,-0.0
235,76.7,0.4949734712503885,76.85006477258241,77.3450382438328,0.7,0.2
236,76.7,0.7428679331543503,77.3450382438328,78.08790617698715,1.4,0.7
237,76.7,0.07027997686631356,76.7797847957161,76.85006477258241,0.1,0.1
238,77.3,1.1526037123849102,106.52596481116544,107.67856852355035,30.4,29.3
239,77.9,0.3464825860798717,78.08790617698715,78.43438876306702,0.5,0.1
240,78.6,0.5616097244273206,78.58818701998331,79.836198762664,1.2,0.7
241,78.7,0.39280707010675814,78.6981412014271,79.38454321968047,0.7,0.3
242,78.7,0.2935949481466019,78.71289640229517,79.00649135044178,0.3,0.0
243,78.8,1.176217074470285,107.67856852355035,108.85478559802064,30.0,28.8
