PID,Arrival,Burst,Start,End,Turnaround,Waiting
246,80.7,0.023021272591971183,130.78252697119873,130.8055482437907,50.1,50.1
247,81.9,0.7743297138501737,130.8055482437907,131.57987795764086,49.7,48.9
248,82.1,1.0110075439870592,131.57987795764086,132.59088550162792,50.5,49.5
249,82.1,0.029094519795716832,132.59088550162792,132.61998002142363,50.5,50.5
250,82.4,0.08052797076382442,132.61998002142363,132.70050799218745,50.3,50.2
251,82.5,0.3452246314673298,132.70050799218745,133.04573262365477,50.6,50.2
252,82.5,1.3090911420225162,133.04573262365477,134.35482376567728,51.8,50.5
253,83.0,0.7445394802582531,134.35482376567728,135.09936324593554,52.1,51.4
254,83.3,0.06278873581147863,135.09936324593554,135.162151981747,51.9,51.8
255,83.5,0.15226281565012229,135.162151981747,135.31441479739712,51.8,51.7
256,83.6,0.2613986568531685,135.31441479739712,135.5758134542503,52.0,51.7
257,83.7,0.25697230927792464,135.5758134542503,135.83278576352822,52.1,51.8
258,84.0,0.5166181742276684,135.83278576352822,136.34940393775588,52.3,51.8
259,84.2,0.8322177564308899,136.34940393775588,137.18162169418676,52.9,52.1
260,84.2,0.3588198907084539,137.18162169418676,137.5404415848952,53.3,52.9
261,84.8,1.080901758396353,137.5404415848952,138.62134334329156,53.9,52.8
262,84.8,1.0553856786316327,138.62134334329156,139.6767290219232,54.9,53.8
263,85.0,1.0603702464481388,139.6767290219232,140.73709926837134,55.8,54.7
264,85.0,0.601053860562931,140.73709926837134,141.33815312893427,56.3,55.7
265,85.1,0.4618935693633372,141.33815312893427,141.8000466982976,56.7,56.2
266,85.2,1.1056673162985082,141.8000466982976,142.9057140145961,57.7,56.6
267,85.3,0.04244749527126307,142.9057140145961,142.94816150986736,57.7,57.6
268,86.4,0.19092173386722933,142.94816150986736,143.1390832437346,56.7,56.5
269,86.5,0.36530703307665996,143.1390832437346,143.50439027681125,57.0,56.6
270,86.7,0.1543341737172971,143.50439027681125,143.65872445052855,57.0,56.8
271,87.3,0.05256895620165069,143.65872445052855,143.7112934067302,56.4,56.3
272,87.4,0.05774167939735128,143.7112934067302,143.76903508612753,56.4,56.3
273,88.1,0.22862376373915252,143.76903508612753,143.9976588498667,55.9,55.6
274,88.1,0.40404051423199155,143.9976588498667,144.40169936409868,56.3,55.9
275,88.3,0.013418280969244939,144.40169936409868,144.4151176450679,56.1,56.1
276,88.6,0.3969768087228691,144.4151176450679,144.8120944537908,56.2,55.8
277,88.7,0.10230889070189259,144.8120944537908,144.91440334449268,56.2,56.1
278,88.9,0.21377141704878022,144.91440334449268,145.12817476154146,56.3,56.0
279,91.2,0.14880935418153268,145.12817476154146,145.276984115723,54.1,53.9
280,91.5,1.1075160384688705,145.276984115723,146.38450015419187,54.8,53.7
281,92.8,0.4786065271214776,146.38450015419187,146.86310668131335,54.1,53.6
282,93.3,0.1971048630847484,146.86310668131335,147.0602115443981,53.8,53.6
283,93.4,0.757742643843939,147.0602115443981,147.81795418824203,54.5,53.7
284,93.4,0.29529590814036255,147.81795418824203,148.1132500963824,54.7,54.4
285,93.9,0.41206034483295917,148.1132500963824,148.52531044121534,54.6,54.2
286,94.6,0.2712809662300174,148.52531044121534,148.79659140744536,54.2,54.0
287,94.7,0.6723407449534132,148.79659140744536,149.46893215239876,54.8,54.1
288,95.2,1.7154441156703728,149.46893215239876,151.18437626806914,56.0,54.2
289,95.2,1.6070653475937724,151.18437626806914,152.7914416156629,57.5,55.9
290,95.7,1.7065298687916877,152.7914416156629,154.49797148445458,58.8,57.1
291,96.1,0.1707223454492102,154.49797148445458,154.6686938299038,58.5,58.4
292,96.3,1.5495429229391682,154.6686938299038,156.21823675284296,59.9,58.3
293,96.8,0.2855015789842775,156.21823675284296,156.50373833182724,59.7,59.4
294,97.1,0.19131845264904707,156.50373833182724,156.6950567844763,59.6,59.4
295,97.5,0.48847328299483955,156.6950567844763,157.18353006747114,59.7,59.2
296,97.7,0.1345956956669641,157.18353006747114,157.3181257631381,59.7,59.5
